||2008|0.0|||0.0||||4220.0|50.0|2800.0|15600.0|1100.0|4025.0|8800.0|600.0|2120.0|5325.0|0.0|3000.0|27980.0|0.0||6000.0|7045.0|925.0|8937.0|40.0|64308.0|770.0|5094.0|0.0|2690.0|500.0|0.0|||||0.0|||4775.0|13020.0||200.0||6330.0|||90715.0|3260.0|399679.0|752200.0|||||||||||
||2009|0.0|||0.0||||4045.0|0.0|4610.0|11200.0|0.0|7772.0|10410.0|400.0|1460.0|3090.0|0.0|5060.0|27820.0|0.0|200.0|2720.0|7595.0|650.0|6040.0|0.0|65975.0|1720.0|3190.0|6450.0|2530.0|790.0|0.0|||||0.0|||4400.0|18100.0||165.0||6715.0|||90615.0|595.0|329660.0|555813.0|||||||||||
||2010|0.0|||0.0||||4050.0|0.0|3905.0|12400.0|0.0|8305.0|8540.0|650.0|1570.0|5015.0|0.0|1250.0|18340.0|0.0|200.0|13785.0|4825.0|700.0|5585.0|100.0|97945.0|3778.0|4615.0|7250.0|5965.0|770.0|0.0|||||0.0|||4340.0|14442.0||||12385.0|||92043.0|785.0|414995.0|641980.0|||||||||||
||2011|0.0|||||||4008.0|0.0|3930.0|12240.0|0.0|7705.0|8870.0|360.0|1585.0|5110.0|0.0|1250.0|18255.0|0.0|200.0|10885.0|4830.0|700.0|5450.0|100.0|97040.0|3027.0|4610.0|5250.0|6055.0|775.0|0.0|||||0.0|||4330.0|22985.0||||11720.0|||136453.0|1455.0|410090.0|592860.0|||||||||||
||2012|0.0|||||||2953.0|0.0|3517.0|11160.0|0.0|2435.0|17460.0|15.0|1370.0|3190.0|0.0|1100.0|9327.0|0.0|100.0|15290.0|4243.0|525.0|1205.0|100.0|94995.0|2564.0|3866.0|1115.0|13205.0|655.0|0.0|||||0.0|||2115.0|19830.0||||16332.0|||77261.0|4134.0|386735.0|390915.0|||||||0.0||||
||2013|0.0|||||||2548.0|0.0|2297.0|10560.0|0.0|1670.0|23196.0|10.0|1270.0|5685.0|0.0|1060.0|8509.0|0.0|60.0|11588.0|3975.0|470.0|7015.0|100.0|92810.0|2270.0|3460.0|1220.0|13722.0|540.0|0.0|||||0.0|||2095.0|12700.0||||15865.0|||63885.0|4064.0|378288.0|164316.0|||||||||||
||2014|0.0|||||||2428.0|0.0|1547.0|10560.0|0.0|1380.0|12248.0|0.0|1255.0|6875.0||1015.0|8409.0|0.0|38.0|10343.0|3850.0|455.0|935.0|95.0|92100.0|2195.0|2890.0|410.0|6107.0|520.0|0.0|||||0.0|||2120.0|9325.0||||16120.0|2000.0||61090.0|779.0|355718.0|104889.0|||||||||||
||2015|0.0|||||||2068.0|0.0|1217.0|10360.0|0.0|300.0|13275.0|0.0|985.0|4715.0||6605.0|6249.0|0.0|36.0|8274.0|3355.0|340.0|955.0|90.0|60940.0|2060.0|2065.0|380.0|2662.0|445.0|0.0|||||0.0|||2045.0|7325.0||||23445.0|2000.0||54240.0|489.0|378588.0|209211.0|||||||||||
||2016|0.0|||||||1818.0|0.0|467.0|10110.0|0.0|200.0|18275.0|0.0|980.0|9699.0||6710.0|6204.0|0.0|15.0|9555.0|17615.0|250.0|11810.0|90.0|60350.0|1950.0|20705.0|19060.0|14782.0|405.0||||||0.0||0.0|2045.0|7185.0||||19731.0|0.0||87610.0|1261.0|441668.0|155506.0|||||||0.0||||
||2017|0.0|||||||6253.0|0.0|1075.0|3308.0|245.0|6425.0|18380.0|0.0|985.0|15115.0||6205.0|6485.0||15.0|7195.0|3395.0|310.0|1030.0|95.0|97670.0|1942.0|13537.0|360.0|4617.0|405.0||||||0.0||0.0|2093.0|6556.0||288.0||42050.0|495.0||57002.0|810.0|433568.0|91105.0|||||||0.0||||
||2018|0.0|||||||6288.0|0.0|2330.0|5000.0|0.0|215.0|18380.0|5.0|985.0|22365.0||5895.0|3865.0||15.0|6526.0|3495.0|310.0|1030.0|95.0|89090.0|2005.0|13645.0|360.0|4518.0|405.0||||250.0||0.0|||2093.0|4800.0||300.0||44760.0|9000.0||53280.0|2225.0|421828.0|127720.0|||||||||||
||2019|0.0|||||||6535.0|0.0|1915.0|3845.0|0.0|1425.0|13613.0|5.0|1690.0|14020.0||6435.0|6848.0||15.0|4321.0|3835.0|350.0|1060.0|85.0|38770.0|2650.0|3689.0|180.0|3857.0|120.0||||250.0||0.0|||2485.0|4953.0||960.0||53087.0|9000.0||7396.0|2050.0|479037.0|203110.0|||||||||||
||2020|0.0|||||||13875.0|0.0|4270.0|11890.0|9110.0|8605.0|13900.0|5.0|3025.0|13770.0||6390.0|7835.0||15.0|4758.0|3070.0|365.0|1629.0|75.0|40588.0|2855.0|3966.0|210.0|5015.0|475.0||||250.0||0.0|||3004.0|4874.0||1150.0||54314.0|9000.0||6756.0|1975.0|480604.0|654288.0|||||||||||
||2021|0.0|||||180.0|0.0|13937.0|0.0|6890.0|11295.0|8650.0|7905.0|20800.0|5.0|3025.0|13715.0||6272.0|7737.0||15.0|4615.0|2912.0|351.0|1502.0|70.0|40579.0|2857.0|3997.0|210.0|5644.0|475.0||||250.0||0.0||0.0|3087.0|4775.0||1600.0||52486.0|8370.0||7132.0|1995.0|246388.0|418692.0|||||||||||
|Rize-53|2004|0.0|||||||505.0|150.0|5645.0|2640.0|50.0|1750.0|4525.0|||1650.0|50.0|915.0|500.0|795.0|850.0|1740.0|7530.0|165.0|||2375.0|480.0|445.0||1795.0|145.0||||40365.0|||||575.0||2110.0|0.0||3085.0||25.0|50.0|1120.0|100.0||0.0||||||||||
||2005|0.0|||||||430.0||5675.0|2160.0|50.0|1800.0|2600.0|||1700.0|30.0|953.0|515.0|810.0|4150.0|1730.0|8790.0|275.0|||2395.0|610.0|465.0||1735.0|640.0||||46810.0|||||565.0||2335.0|0.0||2475.0||115.0|30.0|1495.0|100.0||0.0||||||||||
||2006|0.0|||||||215.0|50.0|6325.0|2760.0|50.0|1720.0|4580.0|||1630.0|30.0|875.0|600.0|765.0|7190.0|1630.0|8350.0|330.0|||2140.0|560.0|400.0||1380.0|380.0||||58140.0|||||270.0||2165.0|0.0||2330.0||135.0|0.0|885.0|100.0||0.0||||||||||
||2007|0.0|||||||220.0|50.0|4870.0|1643.0|50.0|1550.0|4860.0|273.0||180.0||1075.0|700.0|845.0|5370.0|1575.0|8250.0|475.0|||2323.0|538.0|547.0|0.0|1735.0|421.0||||80145.0|||||320.0||2580.0|0.0||2995.0||120.0|0.0|4670.0|0.0||0.0||||||||||
||2008|0.0|||||||180.0|0.0|3750.0|1100.0|50.0|1250.0|3700.0|273.0||0.0||820.0|550.0|350.0|2080.0|1350.0|5770.0|330.0|||1790.0|220.0|270.0|0.0|1060.0|245.0||||18929.0|||||215.0||1790.0|0.0||2710.0||60.0|0.0|4565.0|0.0||0.0||||||||||
||2009|0.0|||||||180.0|0.0|3800.0|1300.0|50.0|1150.0|4200.0|273.0||50.0||2000.0|630.0|370.0|2270.0|1550.0|32940.0|420.0|||1890.0|270.0|410.0|0.0|1185.0|275.0||||28560.0|||||395.0||1825.0|0.0||2620.0||225.0|0.0|5250.0|0.0||0.0||||||||||
||2010|0.0|||||||190.0|0.0|3700.0|1300.0|50.0|1150.0|4170.0|273.0||75.0||2035.0|670.0|420.0|2910.0|1560.0|32915.0|415.0|||2040.0|230.0|415.0|0.0|1295.0|285.0||||27150.0|||||370.0||1675.0|0.0||2680.0||175.0|0.0|5385.0|0.0||0.0||||||||||
||2011|0.0|||||||100.0|0.0|3100.0|1200.0|20.0|1250.0|4050.0|||75.0||1670.0|585.0|400.0|2615.0|1250.0|5800.0|265.0|||1655.0|210.0|290.0|0.0|845.0|285.0||||25985.0|||||190.0||1645.0|0.0||2510.0||175.0|25.0|5050.0|50.0||0.0||||||||||
||2012|0.0|||||||260.0|0.0|2950.0|1200.0|20.0|1230.0|4050.0|||150.0||1825.0|670.0|492.0|2855.0|1780.0|5935.0|280.0|||1665.0|230.0|285.0|0.0|915.0|290.0||||26565.0|||||240.0||1995.0|0.0||2170.0||175.0|25.0|4616.0|50.0||0.0||||||||||
||2013|0.0|||||||330.0|5.0|2920.0|1360.0|20.0|1350.0|4100.0|||350.0||1210.0|710.0|527.0|2620.0|1815.0|5610.0|320.0|||1702.0|255.0|291.0|0.0|920.0|290.0||||22880.0|||0.0||330.0||1875.0|0.0||2148.0||175.0|25.0|4446.0|50.0||0.0||||||||||
||2014|0.0|||||||290.0|5.0|2870.0|1331.0|20.0|1365.0|4073.0|||400.0||1135.0|715.0|532.0|2680.0|1850.0|5375.0|321.0|||1570.0|267.0|295.0|0.0|780.0|290.0||||21645.0|||0.0||290.0||1685.0|0.0||2139.0||175.0|25.0|4366.0|50.0||0.0||||||||||
||2015|0.0|||||||310.0|5.0|2760.0|1320.0|10.0|1365.0|4125.0|||515.0||1041.0|660.0|487.0|2670.0|1845.0|5265.0|331.0|||1595.0|265.0|267.0|0.0|790.0|290.0||||17817.0|||0.0||298.0||1725.0|0.0||1680.0||175.0|25.0|4421.0|||0.0||||||||||
||2016|0.0|||||||397.0|5.0|2725.0|1330.0|10.0|1380.0|4275.0|||550.0||960.0|715.0|542.0|2150.0|1890.0|5260.0|345.0|||1395.0|280.0|282.0|10.0|845.0|300.0||||16120.0|||0.0||300.0||1945.0|0.0||1785.0||185.0|20.0|4398.0|||0.0||||||||||
||2017|0.0|||||||300.0|10.0|2740.0|1330.0|20.0|1220.0|4280.0|||675.0||1040.0|740.0|537.0|1975.0|1980.0|5087.0|330.0|||1450.0|275.0|325.0|20.0|910.0|370.0||||15400.0|||0.0||390.0||1935.0|0.0||1805.0||195.0|10.0|3885.0|||0.0||||||||||
||2018|0.0|||||||325.0|10.0|2640.0|1300.0|10.0|1220.0|4180.0|||640.0||980.0|745.0|540.0|1750.0|1935.0|5137.0|340.0|||1485.0|265.0|350.0|10.0|910.0|345.0||||14325.0|||0.0||390.0||1135.0|30.0||1663.0||195.0|10.0|3335.0|||0.0||||||||||
||2019|0.0|||||||350.0|10.0|2605.0|1300.0|10.0|1260.0|3775.0|||630.0||950.0|750.0|555.0|771.0|1365.0|4437.0|335.0|||1335.0|265.0|270.0|10.0|975.0|335.0||||12320.0|||0.0||380.0||1030.0|45.0||1618.0||205.0|10.0|1707.0|||0.0||||||||||
||2020|0.0|||||||342.0|25.0|2620.0|1275.0|30.0|1270.0|3745.0|||620.0||965.0|750.0|500.0|775.0|1347.0|4477.0|282.0|||1230.0|245.0|270.0|9.0|947.0|318.0||||12127.0|||0.0||368.0||1034.0|45.0||1568.0||190.0|45.0|1632.0|||0.0||||||||||
||2021|0.0|||||||347.0|25.0|2610.0|835.0|30.0|1300.0|2515.0|||620.0||910.0|587.0|448.0|742.0|1337.0|4221.0|249.0|||1027.0|190.0|227.0|9.0|825.0|270.0||||9760.0|||0.0||373.0||975.0|45.0||1485.0||130.0|50.0|1367.0|||0.0||||||||||
|Sakarya-54|2004|0.0|||||||1100.0|||||||||||5050.0|8450.0|150.0|2000.0|5395.0|12180.0|36040.0|700.0||6905.0|15455.0|27380.0|200.0|9345.0||210.0|||3000.0|0.0|0.0|||5650.0|800.0|2140.0|0.0||44850.0|||1060.0|775.0|2850.0|4800.0|||||||||||
||2005|0.0||0.0|||||1100.0|||||||||||4060.0|13460.0|200.0|200.0|4495.0|12280.0|34355.0|250.0||8480.0|13255.0|26430.0|200.0|7090.0||210.0|||2830.0||0.0|||5900.0|1000.0|2140.0|0.0||31450.0|||2060.0|1875.0|2850.0|4800.0|||||||||||
||2006|0.0||0.0|||||1100.0|||||||||||4060.0|13460.0|200.0|200.0|4495.0|13240.0|34480.0|250.0||39680.0|28955.0|26430.0|200.0|7010.0||460.0|||1790.0||0.0|||5600.0|24000.0|2140.0|0.0||71700.0|||2060.0|1875.0|3150.0|35700.0|||||||||||
||2007|0.0|||||||570.0|||||||||||4520.0|11820.0|310.0|1780.0|1415.0|5480.0|33295.0|700.0||17060.0|4500.0|25500.0|1200.0|5510.0||100.0|||4115.0||0.0|||3300.0|45500.0|1350.0|0.0||76870.0|||1090.0|3400.0|49050.0|35000.0|||||||||||
||2008|0.0|||||||620.0|||||||||||4645.0|11205.0|305.0|1780.0|1515.0|5885.0|4195.0|700.0||11240.0|4500.0|25500.0|1200.0|5460.0|0.0|100.0|||7725.0||0.0|||3270.0|23000.0|1300.0|0.0||60220.0|||1210.0|2390.0|49850.0|35000.0|||||||||||
||2009|0.0|||||||520.0|||||||||||4205.0|11025.0|350.0|7540.0|4355.0|5145.0|32000.0|800.0||7540.0|4500.0|25500.0|200.0|5600.0|0.0|100.0|||3905.0||0.0|||3280.0|26010.0|1300.0|1457150.0||56002.0|||2320.0|2290.0|49050.0|4200.0|||||||||||
||2010|0.0|||||||520.0|||||||||||5990.0|12600.0|380.0|9575.0|8535.0|11355.0|34290.0|200.0||11180.0|13790.0|27550.0|700.0|12430.0|||||3100.0||0.0|||3280.0|24312.0|150.0|87720.0||66974.0|||2040.0|1975.0|49130.0|19350.0|||||||||||
||2011|0.0|||||||520.0|||||||||||6080.0|6986.0|285.0|10345.0|8635.0|8670.0|21800.0|200.0||11130.0|10790.0|36550.0|400.0|12500.0|||||2600.0||0.0|||310.0|23302.0|140.0|104420.0||59424.0|||1040.0|10525.0|49130.0|19350.0|||||||||||
||2012|0.0|||||||589.0|||||||||||6075.0|7036.0|285.0|4730.0|3685.0|8770.0|23600.0|200.0||11030.0|10690.0|36550.0|350.0|12460.0|||||2400.0||0.0|||310.0|23215.0|140.0|105070.0||55424.0|||940.0|10075.0|49180.0|16350.0||||||||0.0|||
||2013|0.0|||||||465.0|||||||||||5350.0|6866.0|275.0|5200.0|8441.0|11460.0|9180.0|100.0||11210.0|10690.0|16500.0|350.0|11360.0|||||2400.0||0.0|||260.0|23065.0|140.0|86920.0||53204.0|||840.0|9475.0|49180.0|16350.0||||||||0.0|||
||2014|0.0|||||||415.0|||||||||||5325.0|6706.0|245.0|5165.0|8021.0|12585.0|9560.0|50.0||10145.0|10775.0|11450.0|350.0|12140.0|||||2450.0||0.0|||150.0|22500.0|140.0|161900.0||51815.0|||710.0|2970.0|46650.0|15750.0||||||||0.0|||
||2015|0.0|||||||959.0|||||||||||6940.0|7006.0|245.0|23021.0|12320.0|104505.0|12187.0|25.0||10095.0|10775.0|19320.0|350.0|11290.0|||||152400.0||0.0|||150.0|22500.0|140.0|153000.0||46975.0|||660.0|6908.0|46650.0|15750.0||||||||0.0|||
||2016|0.0|||||||969.0|||||||||||5635.0|4061.0|25.0|4920.0|8056.0|31445.0|7975.0|20.0||9960.0|10780.0|21450.0|1350.0|11570.0|||||2400.0||0.0|||100.0|300.0|140.0|80050.0||51605.0|||710.0|1300.0|23750.0|15300.0||||||||0.0|||
||2017|0.0|||||||964.0|||||||||||5518.0|4479.0|30.0|4880.0|8006.0|17444.0|16923.0|30.0||9218.0|10820.0|16200.0|1350.0|11074.0|||||2400.0||0.0|||150.0|289.0|140.0|100223.0||62585.0|||625.0|1470.0|25009.0|15250.0||||||||0.0|||
||2018|0.0|||||||964.0|||||||||||5028.0|4419.0|25.0|4900.0|7671.0|16034.0|17213.0|30.0||9213.0|10670.0|16180.0|1260.0|11219.0|||||2400.0||0.0|||150.0|300.0|140.0|115327.0||97685.0|||595.0|1635.0|23027.0|15170.0||||||||0.0|||
||2019|0.0|||||||864.0|||||||||||4818.0|4249.0|25.0|4920.0|7636.0|15734.0|36033.0|30.0||8963.0|10670.0|16080.0|1350.0|22279.0|||||2400.0||0.0|||650.0|2300.0|140.0|152627.0||172725.0|||580.0|2395.0|25006.0|15250.0||||||||0.0|||
||2020|0.0|||||||885.0|||||||||||5209.0|6059.0|25.0|4921.0|7628.0|16684.0|35913.0|35.0||9118.0|10555.0|16077.0|1350.0|22849.0|||||6750.0||0.0|||1365.0|3500.0|2540.0|184327.0||210171.0|||608.0|4175.0|25286.0|15650.0||||||||0.0|||
||2021|0.0|||||||935.0|||||||||||5338.0|5604.0|23.0|4916.0|7713.0|16484.0|35843.0|40.0||9123.0|10555.0|16027.0|1350.0|22884.0|||||9290.0||0.0|||1375.0|3400.0|140.0|2947827.0||219257.0|||628.0|4405.0|25286.0|15650.0|||||||0.0|0.0|||
|Samsun-55|2004|0.0|||||||10450.0||165.0|75.0||50.0|175.0|||||17280.0|13085.0|2200.0|2160.0|36490.0|30738.0|8768.0|265.0||26970.0|10644.0|134687.0|2700.0|25615.0||3966.0|||24473.0|0.0|0.0|||10570.0|0.0|5040.0|5352963.0||99596.0||3455.0|2345.0|6750.0|5875.0||||||||||||
||2005|0.0|||||||11680.0||160.0|100.0|||210.0|||||17900.0|13175.0|2150.0|2400.0|46510.0|34698.0|9433.0|75.0||32180.0|19204.0|115587.0|2900.0|26490.0||4215.0|||18201.0|0.0|0.0|||11140.0|0.0|5340.0|6150510.0||108231.0||3435.0|1165.0|7700.0|5975.0||||||||||||
||2006|0.0|||||||11865.0|||||||||||20280.0|18375.0|1850.0|16604.0|123180.0|68457.0|10183.0|75.0||44686.0|29895.0|101015.0|2900.0|34780.0||3965.0|||20131.0|0.0|0.0|||10680.0|0.0|4670.0|6181665.0||105026.0||4185.0|1255.0|8225.0|5895.0||||||||||||
||2007|0.0|||||||12086.0|||||||||||30240.0|18500.0|2200.0|19800.0|158030.0|71380.0|10931.0|50.0||51852.0|33376.0|59985.0|4426.0|34070.0||3365.0|||23704.0|0.0|0.0|||12430.0|0.0|4920.0|5622900.0||103733.0||4435.0|4459.0|9605.0|5900.0||||||||||||
||2008|0.0|||||||13000.0||600.0|300.0|100.0||200.0||200.0|||27380.0|18160.0|2225.0|34020.0|179170.0|73352.0|18875.0|50.0||67472.0|32915.0|51135.0|4776.0|36055.0|50.0|3240.0|||22600.0|0.0|0.0|||14030.0|0.0|4925.0|5123365.0||100648.0||4905.0|4950.0|10765.0|5645.0||||||||||||
||2009|0.0|||||||14700.0||600.0|300.0|100.0||200.0||200.0|||41865.0|22605.0|2500.0|56800.0|214410.0|75302.0|19885.0|50.0||85763.0|27640.0|46925.0|6300.0|36655.0|50.0|3165.0|||28300.0|0.0|0.0|||13535.0|0.0|4865.0|4048169.0||104956.0||4630.0|4905.0|10965.0|5435.0||||||||||||
||2010|0.0|||||||14530.0|||||||||||41865.0|22710.0|2700.0|64215.0|264455.0|80802.0|20100.0|||82598.0|21260.0|65735.0|6550.0|35945.0||2863.0|||33150.0|0.0|0.0|||13740.0||5265.0|4151019.0||112730.0||4940.0|5310.0|10965.0|6535.0||||||||||||
||2011|0.0|||||||13255.0|||||||||||41405.0|21610.0|2750.0|66145.0|216944.0|50250.0|18975.0|||78550.0|20360.0|75300.0|5510.0|36620.0||2178.0|||28205.0|0.0|0.0|||13820.0||5280.0|3992779.0||116915.0||5305.0|5570.0|11935.0|6590.0||||||||||||
||2012|0.0|||||||13070.0|||||||||||37635.0|20810.0|2940.0|68840.0|280338.0|85420.0|18855.0|||77555.0|19618.0|43424.0|5510.0|35447.0||2217.0|||24277.0|0.0|0.0||0.0|14196.0||5275.0|3969495.0||125471.0||5432.0|5550.0|12135.0|6570.0|||||||||0.0|||
||2013|0.0|||||||12475.0|||||||||||37525.0|25780.0|5890.0|97670.0|165890.0|76510.0|20012.0|||77205.0|21813.0|115829.0|4360.0|36662.0||10133.0|||25895.0|0.0|0.0||0.0|13588.0||5085.0|3652081.0||123722.0||5300.0|4770.0|11705.0|5775.0|||||||||0.0|||
||2014|0.0|||||||12000.0|||||||||||38670.0|25710.0|6340.0|84490.0|219770.0|77155.0|20970.0|||69715.0|21050.0|92850.0|4550.0|36725.0||10043.0|||27580.0|0.0|0.0||0.0|13577.0||5115.0|2377790.0||130232.0||5635.0|3760.0|15665.0|5705.0||||||||0.0|0.0||0.0|
||2015|0.0|||||||11637.0|||||||||||44040.0|25739.0|6477.0|57710.0|411950.0|74947.0|20674.0|||39110.0|16724.0|80800.0|4180.0|34966.0||13623.0|||35545.0|0.0|0.0||0.0|13732.0||5143.0|3475925.0||111900.0||5820.0|3492.0|17210.0|5900.0||||||||0.0|0.0||0.0|
||2016|0.0|||||||11857.0|||||||||||32595.0|24695.0|6885.0|51095.0|126194.0|56589.0|19704.0|||36999.0|21297.0|82621.0|4130.0|34670.0||13641.0|||33949.0|0.0|0.0||0.0|13780.0||4973.0|3352529.0||133533.0||5755.0|3392.0|17920.0|6000.0||||||||0.0|0.0||0.0|
||2017|0.0|||||||12097.0|||||||||||30903.0|25215.0|6845.0|41515.0|108190.0|57765.0|19934.0|||38705.0|23128.0|76732.0|4163.0|34533.0||13721.0|||58498.0|0.0|0.0||0.0|14168.0||5043.0|4089745.0||139028.0||5890.0|3395.0|18312.0|5289.0||||||||0.0|0.0||0.0|
||2018|0.0|||||||12753.0|||||||||||30975.0|28070.0|6100.0|44060.0|89273.0|48671.0|20024.0|||26955.0|19631.0|43317.0|3962.0|33760.0||13701.0|||45039.0|0.0|0.0||0.0|14138.0||5018.0|6267100.0||160426.0||5905.0|2780.0|13957.0|5909.0||||||||0.0|||0.0|
||2019|0.0|||||||12548.0|||||||||||31335.0|28610.0|6970.0|42449.0|76099.0|42566.0|20074.0|||27205.0|19804.0|37022.0|3962.0|33015.0||13693.0|||45343.0|0.0|0.0||0.0|13968.0||4998.0|6380840.0||164067.0||5735.0|1675.0|13997.0|5907.0||||||||0.0|||0.0|
||2020|0.0|||||||13430.0|||||||||||30595.0|27615.0|6610.0|39449.0|63672.0|33910.0|19710.0|||26981.0|20614.0|34070.0|3962.0|31622.0||13716.0|||45348.0|0.0|0.0||0.0|14081.0||5003.0|6490488.0||168862.0||5732.0|1660.0|13997.0|5680.0||||||||0.0|||0.0|
||2021|0.0|||||||13620.0|||||||||||29665.0|27780.0|6340.0|48911.0|56550.0|29843.0|19489.0|||24414.0|19340.0|29555.0|4082.0|31179.0||13626.0||320.0|34843.0|0.0|0.0||0.0|13851.0||5257.0|6653028.0||170351.0||5436.0|1610.0|14397.0|9526.0||||||||0.0|||0.0|
|Şanlıurfa-63|2004|0.0||0.0|0.0||||6120.0||200.0|||||||||1305.0|300.0|||2320.0|3120.0|155.0|15035.0|5505.0|1445.0|730.0|4876.0|1050.0|23955.0||||||||||7490.0|14291.0|||6084330.0|3601.0|||12885.0|300.0|15534.0|21400.0||0.0||0.0|||||||
||2005|0.0||0.0|0.0||||4450.0|||||||||||1370.0|150.0|||1600.0|2220.0|50.0|12175.0|4590.0|750.0|0.0|5415.0|550.0|17950.0||||||||||6800.0|13310.0|||5214500.0|3570.0|||11795.0|200.0|86050.0|49480.0||0.0||0.0|||||||
||2006|0.0||0.0|0.0||||4450.0|||||||||||1370.0|150.0|||1600.0|2220.0|50.0|14595.0|4590.0|750.0|0.0|5415.0|550.0|17950.0|||||||0.0|||6800.0|29310.0|||5214500.0|3570.0|||11795.0|200.0|86130.0|237135.0||0.0||0.0|||||||
||2007|0.0||0.0|0.0||||3950.0|||||||||||3870.0|150.0||2300.0|4250.0|2620.0|50.0|15125.0|4090.0|650.0|0.0|5155.0|1650.0|21235.0|||||||0.0|||6900.0|101405.0|||4969500.0|3300.0|||121705.0|350.0|381436.0|1136598.0||0.0||0.0|||||||
||2008|0.0||0.0|0.0||||3330.0|||||||||||6595.0|150.0||2300.0|7180.0|2860.0|50.0|14515.0|4090.0|650.0|0.0|5080.0|4150.0|19785.0|||||||0.0|||5940.0|209380.0|||4926050.0|2650.0|||269722.0|345.0|413656.0|1229548.0||0.0||0.0|||||||
||2009|0.0||0.0|0.0||||3230.0|||||||||||18220.0|180.0||2800.0|7080.0|2730.0|20.0|17690.0|3980.0|600.0|260.0|3005.0|4650.0|17735.0|||||||0.0|||6340.0|288880.0|||5224836.0|2650.0|||319332.0|345.0|325356.0|936328.0||0.0||0.0|||||||
||2010|0.0||0.0|0.0||||3307.0|||||||||||3370.0|180.0||500.0|6912.0|2615.0|5.0|12480.0|3885.0|685.0|335.0|3005.0|2650.0|16340.0||||||||||6350.0|322485.0|||4322180.0|2510.0|||394832.0|235.0|196856.0|628320.0||0.0||0.0|||||||
||2011|0.0||0.0|0.0||||2262.0|||||||||||1860.0|150.0||340.0|11755.0|2685.0|5.0|7915.0|2315.0|400.0|243.0|2520.0|530.0|12915.0||||||||||2335.0|303790.0|||4889345.0|1847.0|||508737.0|288.0|241317.0|748054.0||0.0||0.0|||||||
||2012|0.0||0.0|0.0||||2047.0|||||||||||570.0|90.0||129.0|10280.0|2338.0|8.0|2172.0|600.0|20.0|60.0|1274.0|380.0|10600.0||||||||||3790.0|259410.0|||4899655.0|1390.0|||472642.0|80.0|239557.0|749080.0||0.0||0.0|||||||
||2013|0.0||0.0|0.0||||922.0|||||||||||500.0|90.0||124.0|8230.0|1925.0|8.0|1435.0|100.0|20.0|60.0|310.0|380.0|9525.0||||||||||640.0|161710.0|||4667535.0|775.0|||344695.0|80.0|197667.0|645046.0||0.0||0.0|||||||
||2014|0.0||0.0|0.0||||1200.0|||||||||||500.0|90.0||0.0|8230.0|1725.0|3.0|945.0|100.0|20.0|0.0|0.0|380.0|9320.0||||||||||0.0|158330.0|||3656535.0|470.0|||335125.0|80.0|196717.0|607126.0||0.0||0.0|||||||
||2015|0.0||0.0|0.0||||836.0|||||||||||220.0|20.0||0.0|8230.0|1356.0|35.0|990.0|100.0|20.0|0.0|30.0|380.0|3460.0||||||||||169.0|187465.0|||4348102.0|756.0|||329390.0|680.0|139368.0|356340.0||0.0||0.0|||||||
||2016|0.0||0.0|0.0||||675.0|||||||||||1371.0|10.0||0.0|8180.0|1240.0|15.0|860.0|100.0|0.0|0.0|1510.0|310.0|3185.0||||||||||170.0|238534.0|||7310206.0|460.0|||325102.0|670.0|149658.0|432900.0||0.0||0.0|||||||
||2017|0.0||0.0|0.0||||655.0|||||||||||1351.0|5.0||25.0|8180.0|1230.0|13.0|985.0|100.0|0.0|0.0|10.0|295.0|3325.0||||||||||165.0|390259.0|||9318546.0|745.0|||302335.0|70.0|133419.0|400155.0||0.0||0.0|||||||
||2018|0.0||0.0|0.0||||665.0|||||||||||1356.0|10.0||40.0|390.0|1230.0|10.0|1895.0|100.0|0.0|32000.0|10.0|20.0|2115.0||||||||||160.0|561279.0|||9290729.0|316.0|||191977.0|50.0|75094.0|627440.0||0.0||0.0|||||||
||2019|0.0||0.0|0.0||||665.0|||||||||||212.0|21.0||40.0|3407.0|1730.0|10.0|1885.0|100.0|0.0|0.0|10.0|20.0|2215.0||||||||||160.0|611281.0|||8336076.0|2907.0|||189507.0|40.0|125670.0|594366.0||0.0||0.0|||0.0||||
||2020|0.0||0.0|0.0||||1297.0|||||||||||212.0|387.0||40.0|2793.0|2934.0|10.0|3305.0|100.0|0.0|0.0|10.0|20.0|3365.0|||||||0.0|||160.0|636772.0|||9324565.0|10352.0|||198807.0|40.0|135907.0|518573.0||0.0||0.0|||||||
||2021|0.0||0.0|0.0||||926.0|||||||||||212.0|0.0||34.0|2408.0|2564.0|10.0|1960.0||0.0|0.0|10.0|20.0|1335.0|||||||0.0|||160.0|652032.0|||9316701.0|18807.0|||201177.0|40.0|149978.0|514460.0||0.0||0.0|||||||
|Siirt-56|2004|0.0|||||||3800.0|||||||||||||||2630.0|18300.0|100.0|1300.0||850.0||1150.0||900.0||||||0.0||||2100.0|1250.0|||709000.0|1650.0|||218800.0||||||||||||||
||2005|0.0|||||||3800.0|||||||||||||||1000.0|18300.0|0.0|1300.0||0.0||1150.0||300.0||||||0.0||||500.0|1000.0|||4488033.0|1650.0|||222181.0||||||||||||||
||2006|0.0|||||||2300.0|||||||||||||||650.0|3600.0|0.0|950.0||0.0||800.0||370.0||||||||||370.0|500.0|||4517177.0|1000.0|||42250.0||||||||||||||
